,Group_1,Group_2,Group_3,Group_4,Group_5
2021-05-25,28141.48002919869,365876.90182311455,9809.293453888311,15196.946177936654,416134.20661264996
2021-05-26,27111.353232048492,391456.9637302086,9764.06121252379,15341.356655285395,420965.0070063477
2021-05-27,27119.279629362714,398608.46097549435,10021.216830237405,15678.702601697129,418301.62286671496
2021-05-28,27442.667772212197,413513.2688738267,10509.316247645214,15062.035890205641,418967.8881645681
2021-05-29,28324.154805605503,424313.7046989073,11029.377291284523,14842.20732729886,416685.0832694395
2021-05-30,29307.111618335064,444927.18373042665,11002.68930470411,14954.87243002189,415326.74897427036
2021-05-31,29679.508386439542,468652.2570535537,10868.985033603814,15045.972218629977,415740.0715778032
2021-06-01,30232.41095562564,510304.3983201404,10698.454507512546,15200.761785849081,415675.5051444852
2021-06-02,32237.20977400594,543932.1262887247,10648.59140366481,14710.13190107889,410057.84476033534
2021-06-03,33607.38905077758,582244.8092780667,10409.36020681848,14860.68488528172,404424.61521661264
2021-06-04,36873.1644680033,564138.4677588285,10575.8351741582,15300.266554262525,398255.3651954136
2021-06-05,38334.339239680616,587106.9731463442,10439.134129448537,15776.602656553821,390442.82369039586
2021-06-06,39229.43016324523,587461.2592659905,10747.820382479935,16214.477163610823,386147.529678525
2021-06-07,40025.78092569125,559716.3435801739,11569.91050329777,16053.63766345065,386718.6466036032
2021-06-08,41005.383122516156,533041.5304869021,12487.153454177344,16131.79844189022,381108.5782034396
2021-06-09,42084.3471110711,546837.5838355193,12929.998182783367,15963.158144395717,381216.2160053487
2021-06-10,43013.437732512946,571423.2473582271,13230.440001632016,16305.457549144441,391889.6131134689
2021-06-11,45252.180226589575,588197.0584687802,13711.259990866005,17103.512547664486,383900.93309934647
2021-06-12,47252.61266450121,624785.3885872858,14346.88564584361,17030.8010521019,391156.23012362764
2021-06-13,49079.31120354642,650479.3729426727,14974.607974927325,17376.13521658551,400100.5762732747
2021-06-14,49291.62477983183,684655.621346312,15799.500717031167,16683.23181193711,430965.4658792477
2021-06-15,50292.77061664771,713093.8322473256,15968.78257339581,16593.58593403087,462413.8595131146
2021-06-16,51721.11390571202,710832.9912788058,16382.629678629113,16747.63963237922,496199.7817631162
2021-06-17,53912.39867576662,724332.8966048165,16354.377171590986,17746.22933843252,508171.9583341411
2021-06-18,54868.70670106953,719055.4737093119,16535.87603544708,18194.83258346217,540124.8803065601
2021-06-19,55913.74919772777,730276.2067089155,16774.199929519404,19072.149431350528,561911.6407601703
2021-06-20,56929.95994509701,775716.5244119995,16744.62126922906,19421.19765301422,574398.4571433959
2021-06-21,59341.5264655523,773268.5438345461,16885.111184694266,20242.02945284414,584566.6589499966
2021-06-22,60160.007758073756,766122.6096759058,17945.822166933125,20151.433920518168,602772.0233865897
2021-06-23,61204.788878238665,775054.0119200989,18739.942554652727,20201.531582036274,610449.0883233463
2021-06-24,62539.06802538705,776007.149402553,19968.932190014424,20661.19776577107,603608.3532994774
2021-06-25,64024.886795600985,764811.6703457311,20478.51914791689,20809.121874294102,619667.3117523742
2021-06-26,66967.69675066766,771466.579320827,20529.415606519808,21393.869629498287,619058.6434171402
2021-06-27,67319.87090480735,795420.4822590136,20581.539644632958,22220.612957959096,633903.6396134828
2021-06-28,68735.70633533732,816737.6238795291,19941.413632150154,22891.702620737975,659493.8525484996
2021-06-29,68263.34778705573,837789.210676086,20118.452883150418,22755.291388083468,674116.9707748562
2021-06-30,70165.47295581605,841566.6653164529,20433.85674494158,22744.067922041206,692433.1936306115
2021-07-01,71657.01613627914,842185.1589253431,20873.734336478203,22344.329939974086,727756.021294556
2021-07-02,72409.85985841879,833122.426590622,20821.154335754116,22781.220600055425,730296.5797104089
2021-07-03,71768.11449512081,824540.040978112,20380.758381580883,23623.70839233189,738426.1978950191
2021-07-04,74258.30433334196,782612.5405205246,20358.611267471377,24025.229904144635,768242.2751266448
2021-07-05,76931.26026668774,755987.3174563489,21804.250992473495,24453.309529985603,771932.5477436117
2021-07-06,77348.52397375608,739506.3975699934,23098.427781907325,24269.448799040983,789985.4423602364
2021-07-07,77653.92754317264,723302.1003469946,23662.809537207006,24554.087821567115,797979.6935410114
2021-07-08,78361.0759873396,697855.6604149641,24674.56887256537,25071.2053732589,819810.3670203411
2021-07-09,76465.12255470654,732578.8007711114,24639.18628359015,25530.638944340135,844442.0675096217
2021-07-10,74950.39311912793,763516.1081010898,23769.107373254978,28017.477614494714,854908.5339016957
2021-07-11,74269.00785666365,760668.3245196032,24672.736792918022,29764.47838122775,865339.0495806598
2021-07-12,73298.03698049118,733809.7186652904,26784.780961405217,31056.397201308253,878926.4292649626
2021-07-13,69963.31315388226,736672.7772336531,27847.773338050767,33019.321314601504,909335.3736698373
2021-07-14,68796.3281615721,752921.9045332517,28014.613587522552,33110.3820793131,992295.1625543619
2021-07-15,68101.89404731778,769008.4628044568,28667.345084763536,34079.931857087526,1062605.6511371525
2021-07-16,68288.92876753525,787136.7475894644,28840.886275344626,35373.862654390025,1110834.3792237937
2021-07-17,68642.35900290878,788061.2204274256,29872.48590610821,35942.935572486,1182924.33032769
2021-07-18,68961.84524466714,796980.0954913072,30937.25623026549,37627.313489124695,1232499.4250032199
2021-07-19,70277.28199535374,806162.2600579173,32285.407108203377,39658.52403601735,1267914.4807234928
2021-07-20,69756.9161726817,833478.3656061711,32250.734082169703,40444.04574086766,1346178.1220260789
2021-07-21,69608.06459288725,870492.4621397746,31936.214768693437,40215.67504237795,1419573.3678807472
2021-07-22,69633.49541063869,927530.5323787263,32294.822005756432,39496.92880613703,1497669.5545629153
2021-07-23,73079.63389295126,963794.0947454448,32717.895685347958,38913.71042000847,1562016.5483990312
2021-07-24,74334.14060351613,1031381.0670287694,33818.61178094085,38097.98872274092,1571755.4923404662
2021-07-25,75619.16605989954,1055162.4665943594,35860.12898154586,36425.63037574915,1577697.8424561564
2021-07-26,76250.97596383332,1091468.4490485422,37139.185450537276,34889.46384798379,1637042.3159970655
2021-07-27,78116.38740472918,1113733.590580597,37669.262791196415,34466.63779187425,1697774.0882014644
2021-07-28,78578.41421591386,1096782.2209986444,40964.77890948666,33060.89309971052,1739359.5715851658
2021-07-29,78854.04464452456,1170181.6803439383,42939.43723677409,30373.77818696781,1750440.7028051752
2021-07-30,79292.40116609051,1217095.4853203394,43666.09120675502,29000.236751934706,1751961.3883951495
2021-07-31,79074.81130416643,1234343.1050559324,46614.37202004009,27868.113607180683,1700130.6366383836
2021-08-01,80746.75521815036,1210146.6671185833,45834.55431345009,28787.121663420097,1709295.7054401457
2021-08-02,83506.55665930016,1231289.8638131774,43158.187291329894,28397.74194620133,1793316.2069967017
2021-08-03,84676.62761019128,1249643.434744294,42054.51037883283,27868.24397088427,1823019.7878275793
2021-08-04,84882.92669165958,1283961.6238761009,41658.59456704601,26049.274372035037,1941658.6520693374
2021-08-05,85257.0446877187,1339339.2889454307,41561.15365710267,25692.229243665537,1947711.9562815924
2021-08-06,85969.13339730698,1343112.2977561324,42506.19514310844,24144.222922763383,2028996.1122899456
2021-08-07,83453.79317745443,1435202.790591049,40500.03221668705,23857.62923138809,2088097.0407214959
2021-08-08,81636.58754688174,1504219.9622034135,37395.61574757787,24369.6393933555,2076092.1964686157
2021-08-09,79874.02810585166,1463703.3421161764,37572.92532366087,24855.54386607261,2075872.183410411
2021-08-10,74612.4921366535,1507941.2118314232,36075.276615388226,25226.305158820665,2113225.190429056
2021-08-11,71830.58343795604,1502795.2141967078,35618.15834563216,25552.31587109215,2130137.0225009792
2021-08-12,67550.2986570033,1512577.5445657156,34857.891507690394,27356.230515849787,2005037.4595807937
2021-08-13,64408.62591184297,1572329.3248770207,33395.989324342125,27304.900830904866,2036539.2707453836
2021-08-14,63375.308640339244,1593673.7139628255,32810.24573820995,27812.356957201417,2061575.940490688
2021-08-15,61452.86055128278,1724049.1131808045,30828.096969223887,28587.562197359264,2098920.796917239
2021-08-16,62380.26477363055,1679553.2960728595,29685.342551911934,30021.801892679272,2177281.947365494
2021-08-17,63390.4983544477,1623828.046190451,30603.498155314337,29954.804155019927,2245562.4613967217
2021-08-18,63893.28361124188,1636743.2109402476,30912.001248377746,30975.67859244891,2276836.8857338773
2021-08-19,65431.11389625597,1728445.8267615996,29771.376780752995,31545.96965996003,2399534.0166828413
2021-08-20,63093.53203937581,1890979.6807578069,29901.786737518876,32253.532192161776,2548337.7890566066
2021-08-21,59525.20983580978,1945232.1624112115,32567.64514510863,34119.64754225403,2637079.525577368
2021-08-22,60492.00160587881,2032980.0017958404,32894.067270572035,36422.606878607716,2677418.689951153
2021-08-23,63765.10656159558,1990203.4683584557,35045.94530623361,38744.32669721064,2751456.6826457325
2021-08-24,66666.11544562143,2074777.0568558015,34684.68657471324,40462.81649859233,2874905.5061649084
2021-08-25,69687.33850627464,2085734.4146677621,35954.83005871281,43838.20386027,2934607.870262916
2021-08-26,74884.78840642021,2041056.3713760995,39144.12864898289,47101.47763194595,2923121.749202301
2021-08-27,81911.96240488603,1978703.6254517701,43393.34400734235,50610.50079983972,3024784.99953151
2021-08-28,89884.7386405633,1911137.9738436032,46163.84073116942,54120.20991386788,3239614.8587950603
2021-08-29,89493.72364950161,2055581.532206322,49518.07468334933,57804.422879983846,3486798.015478753
2021-08-30,92238.9573255992,2203158.060642123,53506.00484994264,62853.25746332619,3671289.108438504
2021-08-31,97887.54961870164,2403578.7771126437,56442.52288130443,67835.69898393867,3899899.0268316893
2021-09-01,105309.75716560688,2586013.3881834117,61352.872660980895,73412.9643842279,4121331.9694091855
2021-09-02,110538.11891536569,2865072.8136035623,65540.1710694,77343.29178715662,4542235.742463794
2021-09-03,120172.46672387155,3045770.830460366,70224.50558561183,82309.30489946035,4984777.174591997
2021-09-04,127950.28059088024,3344048.625733178,73921.10914665772,85097.18227179782,5383676.981789567
2021-09-05,138839.23889444448,3614806.4139429783,77701.26492944254,90129.35349419624,5667340.57992885
2021-09-06,151002.5562876874,3818216.699621627,84485.72001682992,93885.82389508678,6023273.395793737
2021-09-07,162953.3137483696,4095214.4697996937,91202.16014540053,97261.39278451135,6388035.294672533
2021-09-08,182857.69625207962,4144348.8931327406,95919.63808589925,104052.694404134,6696476.0456995275
2021-09-09,196906.18461693596,4418696.978931375,99631.33686758863,108704.62100124692,6922761.145097162
2021-09-10,216863.20470790536,4585538.0952681415,104850.97434533758,111793.40651308998,7219251.090519121
2021-09-11,228572.3421448988,4831763.366083367,113793.20308313012,118068.8173735876,7463882.275386596
2021-09-12,239022.47704928368,5094861.762621047,125838.43449022113,120277.46879687787,7814910.968339624
2021-09-13,258817.8549899875,5317650.455779052,138945.26996238917,128200.27775261387,7899832.704919428
2021-09-14,273801.9048830156,5633322.252875785,153763.79316341202,133434.41437389277,7938125.952032697
2021-09-15,293981.0149566074,6001576.981401398,169748.53925026365,141005.3877782977,7855663.67215759
2021-09-16,310385.7507120055,6428539.451832084,185064.387126187,144275.47793558502,7842435.737729195
2021-09-17,337939.9296091167,6579548.989349906,209250.106688999,150589.65470264145,7815712.294448161
2021-09-18,374476.3448824396,6510655.070690998,230899.79055201437,163516.31710548175,7611299.888352806
2021-09-19,394008.19323653507,6736686.863373714,250655.8226102514,167076.13063831817,7875890.509150774
2021-09-20,404793.30171600706,7146676.095174822,271525.94350061193,176920.52247324277,7758359.331473802
2021-09-21,414947.77268647775,7870057.561104735,274344.3410971766,188923.28766179198,7966476.890942958
2021-09-22,444018.562102223,8297796.070219329,292346.286759902,207852.05671695512,7838654.067566613
2021-09-23,455015.4083436434,9011617.038598603,298993.74424754997,215074.92659618126,8281477.276391664
2021-09-24,477408.3667464244,9179312.438180331,302706.36689423776,228253.33022393732,9047427.298493192
2021-09-25,497251.26646419807,9218063.87795882,307747.4564169339,244031.77141636377,9907745.88309004
2021-09-26,514330.0756637185,9636329.527421013,307199.4180742329,262318.31008535787,10588763.682935588
2021-09-27,532082.0930138584,9794410.965750322,314828.60323519283,285770.48738283006,11124756.42190629
2021-09-28,561649.7848974204,9922270.519384468,313210.3205125726,303106.75545641134,11777449.017415827
2021-09-29,601705.3128403584,9962061.373871064,310415.5627536927,316625.9856570573,12567546.164383583
2021-09-30,619570.0285846832,10103491.176580662,318850.99963884003,323808.33881678176,13076856.101759773
2021-10-01,613440.5360945368,10633893.9013141,322500.47690668417,339429.68621309503,13246872.388563829
2021-10-02,605995.3019395329,11116006.32408254,328007.08004292054,355481.8234217574,13099253.078425812
2021-10-03,603497.662604042,11560829.39923962,327614.5181022861,364463.14048901945,13028602.151383778
2021-10-04,620912.2233660554,11562166.38753171,338658.0735230944,368667.879771383,13001716.538951315
2021-10-05,605550.0876238012,11849909.851814143,336712.68765821477,382174.42476818693,12987361.507449083
2021-10-06,590449.3149860844,12076533.543305753,332872.07876570406,392819.8771793598,13348067.121449158
2021-10-07,583133.7078164819,12250761.554704979,337634.80654711236,390318.4192666485,13626299.303627543
2021-10-08,573901.1960865126,12521745.99617405,332475.89154511725,403282.0368445669,14079137.982521199
2021-10-09,597252.001956349,11804864.582573915,348390.28966673976,403376.6225736972,14588506.072153822
2021-10-10,593571.6406097879,12072936.568861559,359602.6232064936,399592.0396188259,15008853.281086816
2021-10-11,581164.1865466841,13120242.571706465,346121.75370399345,396727.4141565509,15356826.998455556
2021-10-12,560765.0789925851,13829343.158737574,341463.01109039295,400936.30241129245,15012742.77915744
2021-10-13,536145.2766682787,14167164.316592176,336928.2557101247,410020.26122141554,14799856.677950384
2021-10-14,508429.77198163193,14629346.360357238,340484.23588644585,401631.4739090255,14794173.668570418
2021-10-15,491889.3193210476,15148626.530517561,333635.0172062501,419917.61831124226,14797691.942344056
2021-10-16,475846.52682202193,14840119.313404178,331558.99723262043,457496.0439866233,15045956.259333387
2021-10-17,474696.98468461627,15203367.095782768,307291.09104834887,470374.59196360427,15629911.130923692
2021-10-18,482957.71374321444,14423979.130390204,300015.8473741761,505281.4721701315,16393303.880229363
2021-10-19,485805.7967249896,14234365.370667556,301819.167637151,527945.1465511295,17253899.03215955
2021-10-20,487760.5035242705,13505240.879980087,317714.5376000747,564896.1360230211,18036073.629933786
2021-10-21,506945.6085879189,12169313.070434812,334911.01515764074,616571.3013239551,18821238.981637668
2021-10-22,507357.1823695749,12005089.604939163,356665.4220348935,628226.8459848146,20510489.63684145
2021-10-23,511268.05374863493,12051539.686647514,364723.0235247606,657392.5082241078,22620544.238318924
2021-10-24,510419.4776809774,12618035.9833267,364389.9554385468,681478.999740133,24803200.431124598
2021-10-25,530853.9239352983,12954767.505277699,368702.2093603185,719852.7314577952,27149181.389808398
2021-10-26,546932.420458224,13575572.940414673,349691.15297305456,741002.479089119,30976871.410892587
2021-10-27,581013.9681994924,13482490.64377802,341999.0883850579,742434.8715042823,35841817.6381195
2021-10-28,622625.6139412175,13312154.862343198,337183.32532216184,796160.3703149733,38161669.4737847
2021-10-29,662096.8388246159,13495214.632797059,328160.07094748423,832716.0124833408,41106223.36169192
2021-10-30,697533.0767690897,13808837.618676806,318940.5474468048,872569.5085197798,43545561.88922096
2021-10-31,762359.1645323407,13458028.08264519,323484.5394191015,880239.7140423284,46237620.48596647
2021-11-01,817817.5042087821,13226343.928475015,319609.9529707666,922603.5205747659,48634439.46388892
2021-11-02,875096.7643624287,13301276.586243236,320578.21185993974,970345.7012234728,50832118.67910104
2021-11-03,926756.4618122187,13533900.456331687,313498.2156615233,1030401.4497010733,53098420.8385702
2021-11-04,927307.8162293584,13747552.867701337,317667.1533069608,1078534.8716153088,54593503.059873424
2021-11-05,919633.7936791698,14305237.763660895,312469.185795139,1092865.1692650449,58016059.81357875
2021-11-06,936699.6121821861,14207367.871406047,325153.55659200985,1097849.4345858672,61786684.70233197
2021-11-07,938393.9522494216,15019243.273691278,324464.6556863475,1134204.7318303122,62468648.239610836
2021-11-08,952849.4264831512,14942193.26951586,329471.6728451508,1141009.2021794356,65163179.0346399
2021-11-09,953243.3703038587,15758364.910045374,322386.6797872781,1160226.380352284,66984330.344952784
2021-11-10,974410.570772831,15901497.58000331,324745.8269842081,1143129.3562162437,68920115.9168395
2021-11-11,974821.2557722125,16216866.484170489,336400.3877029127,1093009.366686827,71321602.1218202
2021-11-12,965434.9771951424,16624632.863499925,357565.94476094533,1043899.0852789874,73204075.94686909
2021-11-13,963765.304450932,17114378.25244438,365882.05429713574,1053285.1841099183,74138693.287137
2021-11-14,972423.2879964203,17438757.145991158,376988.38015651394,998069.554986883,76005188.02236097
2021-11-15,1009185.8293944562,18127806.62611255,368182.58736234996,962160.4063034267,76451872.6406051
2021-11-16,1054842.8741382959,18234782.293071732,380120.9532726567,930807.7450784332,75198326.1194369
2021-11-17,1092797.4263875491,18429371.145344805,379939.46994091716,877413.7643076344,78105734.9884503
2021-11-18,1134525.973377096,18446422.40536142,384451.9788203381,864211.9139479991,78867906.29928726
2021-11-19,1151141.8060043117,18964877.527368132,383476.5742037934,891981.5745629255,76809803.72076091
2021-11-20,1154747.6591071864,19577521.186416574,378161.42880871386,937663.7464040192,74246882.29834484
2021-11-21,1165119.8949612633,19587737.059225917,398678.413447586,971170.6023887475,69914236.97461388
2021-11-22,1183967.0942776136,19472467.22468138,419139.3159033175,995120.9382882012,65583588.96914179
2021-11-23,1182754.6885096135,19538702.229253598,450824.9050614193,971340.616754736,63273877.992130354
2021-11-24,1224707.3799975405,19924759.086919606,475105.30269507424,924735.1663868686,61652754.72488682
2021-11-25,1294323.0389376613,19539318.208653513,493500.1360664056,888730.2237819039,61586679.60107155
2021-11-26,1322435.1477669212,19478243.00413695,516383.122758525,870799.2118491374,61464018.08720264
2021-11-27,1339259.7055327094,20046870.25703573,536695.7935886462,870101.8303591679,60051661.0566954
2021-11-28,1344445.2091823868,20345603.400345623,514673.2956826615,940626.6630009304,58799780.96214713
2021-11-29,1343421.9541099286,19231415.409156676,544241.8166588725,982550.1700401347,59425186.33851518
2021-11-30,1322746.52182183,19737688.41150644,540173.7881544691,985850.6346454405,64265579.46941959
2021-12-01,1349204.9359321194,19967399.383659527,528478.1941672284,1073567.462494428,63673915.43373212
2021-12-02,1384866.7611087244,20045002.055807192,530756.8417008317,1145262.4239103762,61798550.45108926
2021-12-03,1403860.1893124147,19311116.86104875,544379.3868624534,1254330.4029961128,59212941.28062836
2021-12-04,1385541.0634752684,19725884.39946752,569970.7445704588,1294631.3275489912,57489198.772885986
2021-12-05,1416620.9941422925,19693995.262099933,588653.3161363939,1272758.950125647,59175903.76952184
2021-12-06,1384535.5882660642,20528411.32642322,582019.6254125789,1255159.7985035598,61199126.80417195
2021-12-07,1289201.0723396968,21099392.779135436,596546.8785742256,1202283.4927877993,65081627.95673654
2021-12-08,1215751.6621771103,20668959.71001476,612555.3346586595,1159712.3962855034,69648282.35081647
2021-12-09,1137667.8570419634,21266372.123955462,570069.3862561969,1177103.206463672,74444229.01135777
2021-12-10,1095027.1994657358,21821854.59784327,569751.05589437,1182437.488866902,74914664.48155455
2021-12-11,1048880.945166915,21061890.799274676,608630.0182466132,1193898.0350298765,75497323.24532431
2021-12-12,994737.169653036,21823682.567827806,615238.0801861088,1203106.6025405861,78253333.28589594
2021-12-13,949731.3649061363,22337129.286078483,621804.3796828649,1271870.0992143531,79850900.27753603
2021-12-14,931624.6120852864,21796865.8741252,660185.2148666078,1322676.2070411763,79515665.75265042
2021-12-15,916234.2067628943,21393421.21204629,695006.2268528414,1362948.8364347997,80416173.21941757
2021-12-16,918296.0544941402,21181868.04749297,727273.5176604106,1399323.327558354,78788870.48008257
2021-12-17,893118.6558016002,21351510.499609903,743837.1154793103,1472988.503701402,78870590.16926832
2021-12-18,889308.0487859439,21137342.122941762,766786.0479936514,1619831.6258332646,78504459.80166829
2021-12-19,878137.0792290301,20468534.12950656,796265.461785196,1734222.9569289407,81000220.57534403
2021-12-20,864809.4864705272,20533480.13883482,789009.546770115,1946585.8376201247,81122750.3538435
2021-12-21,863529.3824396428,20568212.38396023,829598.7417397049,2085409.6534405441,80262005.45563556
2021-12-22,851931.0022250172,20465614.556171976,836174.8078985242,2206752.3524309103,83345528.66366073
2021-12-23,849456.8090299066,20237656.125141867,860942.7157842896,2287658.01730682,87829436.51498143
2021-12-24,861784.7888237988,19549169.00323816,896195.5570801923,2377834.6360834567,93156391.8217012
2021-12-25,885955.0956748506,19791156.7089647,896237.5246212167,2481289.61203534,98656144.77817212
2021-12-26,907300.285462147,20824745.13541017,872491.2337986883,2658362.899176143,102187316.90017621
2021-12-27,921725.4645754611,21429984.376279116,903260.9568461082,2732813.8476304817,109628547.52154872
2021-12-28,990919.1464721409,21959449.94319389,897185.6824001428,2816479.284994115,116845752.46457234
2021-12-29,1071544.7148128098,23146652.263363604,861279.6162623205,2911228.471924274,125453308.85777958
2021-12-30,1194196.2751239298,24278298.314090975,849466.7898377912,3000575.9399018534,132221551.74252053
2021-12-31,1345119.7420291624,24698203.052262634,869476.3144177938,3062188.751649839,140131327.18168923
2022-01-01,1480896.4578597762,25526173.478914477,884945.5761706855,3063499.666819692,148035857.98094136
2022-01-02,1565716.8293988358,27163562.911647297,910942.1416520157,3004516.331590307,161400162.50927946
2022-01-03,1678919.6314848657,28276627.60315883,939482.866559644,2975731.388726289,175176698.4143164
2022-01-04,1801867.0584063171,28104399.589450385,1029138.5934016951,2931258.866115886,189259235.20950693
2022-01-05,1909730.021301425,29324793.64873544,1054025.4371944156,2966593.076303216,203135279.88956237
2022-01-06,1993265.9977567175,30976103.5857444,1086789.9398239395,3091709.496638616,210934099.40231207
2022-01-07,2121769.530111176,31191593.849865094,1116206.0093763196,3137200.2893375168,220582155.58990863
2022-01-08,2398620.0363228545,30405500.79502026,1145004.9148664107,3178774.42830644,220078680.2078152
2022-01-09,2475935.5810544225,32192500.541902054,1151269.5013517688,3244720.111408115,221661739.248558
2022-01-10,2554762.7256272235,33166553.1634346,1215836.3891722334,3135965.9321446344,228714812.60541806
2022-01-11,2641475.5713135977,35392429.83862466,1241591.0827958337,3133080.3481166023,230382226.08383995
2022-01-12,2861044.3376079234,34864878.72887065,1319585.385669222,3147480.9705806966,228377707.33588034
2022-01-13,3069196.168512818,35781709.546101935,1390412.8283867917,3101822.898047077,230408380.5132828
2022-01-14,3213633.939940579,38349075.904441856,1369264.7249078716,3103136.0349003486,231150605.87723193
2022-01-15,3339294.0499706822,40912424.130434535,1350645.9332801478,3106661.1334673055,232899580.46918303
2022-01-16,3424288.0898151034,42991943.710923694,1373361.875102846,3200819.8176932908,227899660.02858198
2022-01-17,3603905.9254184705,47184646.03826394,1328738.2249014433,3302948.0126489317,220014223.7419185
2022-01-18,3768665.1060853456,49416532.633128,1444102.4157424723,3288171.756465953,210748277.86818704
2022-01-19,3966743.007171776,51111977.472317435,1535993.2798135136,3346915.670630898,198855038.5918065
2022-01-20,4120569.962728178,52821847.212728895,1637273.4092026197,3456221.873659914,184572528.74842504
2022-01-21,4399812.413815736,55703774.91671919,1592824.3866107957,3594273.152271851,177649745.68464187
2022-01-22,4595863.25958383,57563262.374787085,1614618.681964821,3640526.5753753977,175740025.40916547
2022-01-23,4752678.63756254,58527070.50576131,1703387.2694538157,3642543.8874522257,176193239.65067735
2022-01-24,4802932.531522237,60980250.46901858,1752925.756345133,3746066.5312157846,172107681.76983863
2022-01-25,4796857.11243751,65706974.01128501,1819107.9348635888,3787513.5523718423,169465135.35339275
2022-01-26,4923635.64282728,70263364.69568755,1900614.9301495268,3729979.322232706,171721762.7199755
2022-01-27,4966817.841316556,75086967.56535502,1959828.1421770558,3754967.8689571186,174358060.0094329
2022-01-28,5142365.449365539,79367772.83731939,2048812.1080365821,3752374.1214162884,176631408.44180584
2022-01-29,5294308.624222505,83403124.48681106,2157553.1684162132,3688320.749576801,179423657.7699814
2022-01-30,5387901.875363871,88323150.26612782,2235064.4479984418,3737345.032118397,178736808.5774985
2022-01-31,5378073.141854862,94502193.56247433,2344606.2725016912,3861651.1474615242,178081075.81572902
2022-02-01,5478952.870795264,97379777.81243384,2419780.115737004,4017590.9097987316,177774419.95168346
2022-02-02,5442564.72804039,101818673.06838591,2369883.8990767356,4280764.103050585,180805727.79189938
2022-02-03,5604851.9740388505,103535517.09344096,2424114.2238375642,4478179.157018981,178532240.45483035
2022-02-04,5628601.610638204,108282881.43608667,2465718.1156333303,4918270.762581855,171983731.135151
2022-02-05,5643216.188028286,114181012.85871169,2508593.0824712925,5145203.063575664,170240806.60941562
2022-02-06,5751466.438773965,118381330.45402353,2479966.8609950603,5179382.97107658,174858138.96301034
2022-02-07,5924551.220933001,121364275.45545891,2446924.7646596367,5344359.160723203,173332765.16129094
2022-02-08,6292947.969209937,121811206.71181715,2328384.167296324,5521563.332087796,176006573.49149725
2022-02-09,6785847.87455787,120034224.323749,2407451.2794932406,5648202.193844001,170462599.8925588
2022-02-10,7405736.034973082,118653218.24160862,2540650.4882222195,5775165.883817318,169593458.13304582
2022-02-11,8026067.618352333,124129302.75056839,2660214.9103756906,5728915.8573279595,166940133.36180732
2022-02-12,8799555.393463558,126665656.0394942,2870351.707489189,5529067.040542057,165470282.0657438
2022-02-13,9745610.92010311,127267759.0127761,3115760.701295405,5370443.381173671,166138425.93784913
2022-02-14,11281675.643006397,126774241.77783364,3311558.3248836123,5192571.231883804,162274119.2449846
2022-02-15,12433095.979460316,127125101.56512468,3722068.107626153,4881411.9075962845,163239711.5321936
2022-02-16,13715989.560454773,132963257.49370462,3863951.353252065,5081771.853781854,162698202.21268514
2022-02-17,14251990.088809688,143744077.26566872,3925907.9157151245,5052553.36492934,173223980.45858836
2022-02-18,15027898.907221315,143766583.74371678,4308833.181394942,4914523.021126098,187874858.6055675
2022-02-19,16000023.091462154,154065334.60791546,4239404.683716419,4934151.943235588,203103972.28927585
2022-02-20,16842670.49651189,165091826.60074535,4324217.473726513,4815469.233819648,222653295.15111223
2022-02-21,18069279.93613134,186524384.57792816,4208795.833014562,4542607.241590184,251738620.27218854
2022-02-22,19410218.796119057,212736391.38729134,4209748.488637626,4249036.934389975,277665739.46347135
2022-02-23,21073086.96245649,225427302.60104287,4533872.511484211,3999915.598664655,312750742.59173065
2022-02-24,22744914.320478212,237814624.6210144,4934385.932434985,3823154.93022762,347021004.20280814
2022-02-25,24239678.13371045,248695432.20919716,4967635.896742308,3931314.0381852067,390316534.6590157
2022-02-26,26197201.429309677,256314928.3390751,4922673.909846752,4301699.696734872,429367026.5620262
2022-02-27,27678059.869479287,261935832.3400118,5417638.074853894,4472254.607265764,474695207.6021234
2022-02-28,28562608.421250585,272697842.33947915,5864185.619100448,4896677.1791836,493025246.9800219
2022-03-01,29506899.623362917,287222029.49416935,6197988.525701089,5108016.5626391135,536437694.60354185
2022-03-02,29846477.788222432,299605196.3414733,6577754.30731168,5189158.63017987,576601307.8803401
2022-03-03,31472402.14726754,311914278.82654244,6616329.062828812,5362900.026298645,622357828.6753973
2022-03-04,32258669.591064908,316674451.6814634,6828528.852477785,5764016.752017797,668374201.9623307
2022-03-05,32504387.009852614,329244417.2109633,6795216.613633868,5983353.73818763,730884697.5515084
2022-03-06,32904140.971090287,343304943.2623485,7190339.473347586,6132232.288081879,782471888.2928792
2022-03-07,32299406.12974661,354771627.4748813,7767156.908836337,6125303.717619755,833426180.8298814
2022-03-08,33459456.60777324,350698867.51254946,8032804.408418645,6297372.795977469,899982002.331092
2022-03-09,33534116.931308858,369587971.31582445,8279554.017412891,6675061.483605871,951099757.9330812
2022-03-10,33632980.74603083,386851430.2225248,9034966.467557905,7091307.944829131,992308359.2961578
2022-03-11,34877932.17468197,400118766.32242346,9334725.628768297,7828794.818633405,1042270516.757516
2022-03-12,36442925.78091083,421628774.39657146,9548764.036078501,8324695.836694542,1086595087.7359529
2022-03-13,38357309.95585034,429892431.9829604,10066722.53610676,8827689.869166033,1121341925.9650683
